model,sequence_id,program_bits,complexity_level,h_model_bits_per_sym,h_ctw_D4,h_ctw_D8,h_ctw_D12,h_ctw_best,sg_D4,sg_D8,sg_D12,sg_primary,sg_min
Qwen/Qwen2.5-1.5B,L1_0070,24,1,1.218573,0.5859905535917557,0.5860108820291188,0.5860120193087732,0.5860120193087732,0.6325824464082442,0.6325621179708811,0.6325609806912267,0.6325621179708811,0.6325609806912267
Qwen/Qwen2.5-1.5B,L1_0071,24,1,1.002039,0.645094510377791,0.6451108184292597,0.6451119461557211,0.6451119461557211,0.3569444896222089,0.35692818157074024,0.3569270538442788,0.35692818157074024,0.3569270538442788
Qwen/Qwen2.5-1.5B,L1_0072,24,1,1.112355,0.5909351057220732,0.5909482500600642,0.5909491251808352,0.5909491251808352,0.5214198942779268,0.5214067499399357,0.5214058748191648,0.5214067499399357,0.5214058748191648
Qwen/Qwen2.5-1.5B,L1_0073,24,1,1.092035,0.7671988418014856,0.7672233686567277,0.7672247391587159,0.7672247391587159,0.3248361581985145,0.3248116313432724,0.32481026084128417,0.3248116313432724,0.32481026084128417
Qwen/Qwen2.5-1.5B,L1_0074,24,1,1.139709,0.5867742843684841,0.5863905269864861,0.5863922265963787,0.5867742843684841,0.552934715631516,0.553318473013514,0.5533167734036214,0.553318473013514,0.552934715631516
Qwen/Qwen2.5-1.5B,L2_0000,40,2,0.826457,0.5858172685875086,0.5858343917957356,0.5858354009785347,0.5858354009785347,0.2406397314124914,0.2406226082042644,0.2406215990214653,0.2406226082042644,0.2406215990214653
Qwen/Qwen2.5-1.5B,L2_0001,40,2,1.67203,0.6963793300542532,0.681480909492496,0.6814827724666482,0.6963793300542532,0.9756506699457467,0.990549090507504,0.9905472275333517,0.990549090507504,0.9756506699457467
Qwen/Qwen2.5-1.5B,L2_0002,40,2,1.070712,0.7135871341649848,0.7118441072471208,0.7118454340112876,0.7135871341649848,0.35712486583501535,0.35886789275287934,0.35886656598871247,0.35886789275287934,0.35712486583501535
Qwen/Qwen2.5-1.5B,L2_0003,40,2,0.947571,0.5945088644386783,0.5945237581940827,0.5945247499146329,0.5945247499146329,0.3530621355613217,0.3530472418059174,0.35304625008536716,0.3530472418059174,0.35304625008536716
Qwen/Qwen2.5-1.5B,L2_0004,40,2,1.216381,0.6572548946966691,0.6510327589770961,0.6510345667952313,0.6572548946966691,0.5591261053033308,0.5653482410229038,0.5653464332047686,0.5653482410229038,0.5591261053033308
Qwen/Qwen2.5-1.5B,L2_0005,40,2,1.008894,0.017685669410862474,0.01768808441030541,0.017688245548064793,0.017688245548064793,0.9912083305891375,0.9912059155896945,0.9912057544519352,0.9912059155896945,0.9912057544519352
Qwen/Qwen2.5-1.5B,L2_0006,40,2,1.001824,0.563179060396563,0.5631884706588778,0.5631891763787329,0.5631891763787329,0.4386449396034371,0.43863552934112227,0.43863482362126716,0.43863552934112227,0.43863482362126716
Qwen/Qwen2.5-1.5B,L2_0007,40,2,1.359437,0.6453424347711288,0.6392570243409356,0.639258529356598,0.6453424347711288,0.7140945652288712,0.7201799756590644,0.720178470643402,0.7201799756590644,0.7140945652288712
Qwen/Qwen2.5-1.5B,L2_0008,40,2,1.210932,0.6000900886701157,0.6001028455219127,0.6001036974528988,0.6001036974528988,0.6108419113298842,0.6108291544780872,0.6108283025471011,0.6108291544780872,0.6108283025471011
Qwen/Qwen2.5-1.5B,L2_0009,40,2,1.175956,0.644508947091823,0.6384134721366164,0.6384150541114927,0.644508947091823,0.531447052908177,0.5375425278633836,0.5375409458885073,0.5375425278633836,0.531447052908177
Qwen/Qwen2.5-1.5B,L2_0010,40,2,1.427197,0.5574132606847518,0.5574234889397737,0.5574242263287484,0.5574242263287484,0.8697837393152482,0.8697735110602264,0.8697727736712516,0.8697735110602264,0.8697727736712516
Qwen/Qwen2.5-1.5B,L2_0011,40,2,1.440607,0.5949868879369302,0.5945997957750386,0.594600820969651,0.5949868879369302,0.8456201120630698,0.8460072042249613,0.846006179030349,0.8460072042249613,0.8456201120630698
Qwen/Qwen2.5-1.5B,L2_0012,40,2,0.920715,0.6484837429277505,0.6421892563904806,0.6421906305085437,0.6484837429277505,0.2722312570722495,0.2785257436095193,0.2785243694914562,0.2785257436095193,0.2722312570722495
Qwen/Qwen2.5-1.5B,L2_0013,40,2,1.078758,0.5714923561474928,0.5715021348331494,0.5715028545599116,0.5715028545599116,0.5072656438525073,0.5072558651668507,0.5072551454400885,0.5072558651668507,0.5072551454400885
Qwen/Qwen2.5-1.5B,L2_0014,40,2,0.99289,0.02027674897298586,0.02027920804312403,0.020279372222234523,0.020279372222234523,0.9726132510270142,0.972610791956876,0.9726106277777655,0.972610791956876,0.9726106277777655
Qwen/Qwen2.5-1.5B,L2_0015,40,2,1.092774,0.8533562095703772,0.8474810925533067,0.8474845297946095,0.8533562095703772,0.23941779042962275,0.2452929074466932,0.24528947020539038,0.2452929074466932,0.23941779042962275
Qwen/Qwen2.5-1.5B,L2_0016,40,2,1.002247,0.6901576102707895,0.6901721160692311,0.6901730818391093,0.6901730818391093,0.31208938972921063,0.312074883930769,0.3120739181608908,0.312074883930769,0.3120739181608908
Qwen/Qwen2.5-1.5B,L2_0017,40,2,1.091959,0.4389200066051746,0.4384860333388954,0.4384864892735284,0.4389200066051746,0.6530389933948253,0.6534729666611045,0.6534725107264715,0.6534729666611045,0.6530389933948253
Qwen/Qwen2.5-1.5B,L2_0018,40,2,1.117027,0.5662011614838829,0.5662116026759773,0.5662123753943026,0.5662123753943026,0.5508258385161171,0.5508153973240227,0.5508146246056974,0.5508153973240227,0.5508146246056974
Qwen/Qwen2.5-1.5B,L2_0019,40,2,0.969163,0.02160348085286405,0.021605982783395223,0.02160614992836287,0.02160614992836287,0.947559519147136,0.9475570172166048,0.9475568500716371,0.9475570172166048,0.9475568500716371
Qwen/Qwen2.5-1.5B,L2_0020,40,2,1.14408,0.0227797168953246,0.02278218061344422,0.02278234510369005,0.02278234510369005,1.1213002831046754,1.1212978193865557,1.1212976548963098,1.1212978193865557,1.1212976548963098
Qwen/Qwen2.5-1.5B,L2_0021,40,2,0.954661,0.5909351057220732,0.5909482500600642,0.5909491251808352,0.5909491251808352,0.3637258942779268,0.36371274993993574,0.3637118748191648,0.36371274993993574,0.3637118748191648
Qwen/Qwen2.5-1.5B,L2_0022,40,2,1.426239,0.556165704478446,0.5561748855625002,0.5561755557468671,0.5561755557468671,0.870073295521554,0.8700641144374999,0.870063444253133,0.8700641144374999,0.870063444253133
Qwen/Qwen2.5-1.5B,L2_0023,40,2,1.102277,0.7216967063575594,0.7217134206608651,0.7217145973820375,0.7217145973820375,0.3805802936424405,0.38056357933913487,0.3805624026179625,0.38056357933913487,0.3805624026179625
Qwen/Qwen2.5-1.5B,L2_0024,40,2,0.999998,0.03325862621596675,0.03326127909117213,0.03326145666947867,0.03326145666947867,0.9667393737840333,0.9667367209088279,0.9667365433305214,0.9667367209088279,0.9667365433305214
Qwen/Qwen2.5-1.5B,L2_0025,40,2,1.334116,0.7308383518427982,0.7306213703941817,0.7306226825969436,0.7308383518427982,0.6032776481572019,0.6034946296058183,0.6034933174030565,0.6034946296058183,0.6032776481572019
Qwen/Qwen2.5-1.5B,L2_0026,40,2,1.336271,0.648757193301699,0.6481844478485534,0.6481857784218016,0.648757193301699,0.687513806698301,0.6880865521514465,0.6880852215781984,0.6880865521514465,0.687513806698301
Qwen/Qwen2.5-1.5B,L2_0027,40,2,1.405846,0.5920570196317443,0.5920743507547076,0.5920755046366603,0.5920755046366603,0.8137889803682556,0.8137716492452923,0.8137704953633397,0.8137716492452923,0.8137704953633397
Qwen/Qwen2.5-1.5B,L2_0028,40,2,1.105571,0.7643541995770156,0.7643772471566436,0.7643787434721909,0.7643787434721909,0.3412168004229845,0.3411937528433565,0.34119225652780916,0.3411937528433565,0.34119225652780916
Qwen/Qwen2.5-1.5B,L2_0029,40,2,0.99501,0.5638962019066408,0.5639069706434237,0.5639077412415692,0.5639077412415692,0.43111379809335915,0.4311030293565763,0.4311022587584308,0.4311030293565763,0.4311022587584308
Qwen/Qwen2.5-1.5B,L2_0030,40,2,0.94358,0.7769620438985971,0.772259844743582,0.772232810858172,0.7769620438985971,0.16661795610140284,0.17132015525641797,0.171347189141828,0.17132015525641797,0.16661795610140284
Qwen/Qwen2.5-1.5B,L2_0031,40,2,1.024866,0.8257134012434894,0.8157931016436573,0.8157958795973856,0.8257134012434894,0.1991525987565107,0.2090728983563428,0.2090701204026144,0.2090728983563428,0.1991525987565107
Qwen/Qwen2.5-1.5B,L2_0032,40,2,1.257331,0.5731457887939115,0.5527235009026674,0.5527258691595381,0.5731457887939115,0.6841852112060884,0.7046074990973326,0.7046051308404618,0.7046074990973326,0.6841852112060884
Qwen/Qwen2.5-1.5B,L2_0033,40,2,1.128912,0.4319788313290278,0.43198518007025105,0.4319856035167264,0.4319856035167264,0.6969331686709721,0.6969268199297489,0.6969263964832735,0.6969268199297489,0.6969263964832735
Qwen/Qwen2.5-1.5B,L2_0034,40,2,1.066723,0.5374972575745156,0.5252981769695793,0.5253005544287481,0.5374972575745156,0.5292257424254845,0.5414248230304208,0.541422445571252,0.5414248230304208,0.5292257424254845
Qwen/Qwen2.5-1.5B,L2_0035,40,2,1.260447,0.4319788313290278,0.43198518007025105,0.4319856035167264,0.4319856035167264,0.8284681686709723,0.8284618199297491,0.8284613964832737,0.8284618199297491,0.8284613964832737
Qwen/Qwen2.5-1.5B,L2_0036,40,2,1.1464,0.0227797168953246,0.02278218061344422,0.02278234510369005,0.02278234510369005,1.1236202831046755,1.1236178193865558,1.12361765489631,1.1236178193865558,1.12361765489631
Qwen/Qwen2.5-1.5B,L2_0037,40,2,1.158044,0.7255656364052728,0.7250125107786374,0.7250144145956909,0.7255656364052728,0.43247836359472724,0.4330314892213627,0.43302958540430914,0.4330314892213627,0.43247836359472724
Qwen/Qwen2.5-1.5B,L2_0038,40,2,1.230807,0.6713760928180966,0.665493780922288,0.665495154771596,0.6713760928180966,0.5594309071819034,0.565313219077712,0.5653118452284039,0.565313219077712,0.5594309071819034
Qwen/Qwen2.5-1.5B,L2_0039,40,2,1.0966,0.5652250647109868,0.5647895247473196,0.5647901596999901,0.5652250647109868,0.5313749352890133,0.5318104752526804,0.5318098403000099,0.5318104752526804,0.5313749352890133
Qwen/Qwen2.5-1.5B,L2_0040,40,2,1.160157,0.8187236322840407,0.8088821023695719,0.8088841708062934,0.8187236322840407,0.34143336771595945,0.3512748976304282,0.3512728291937067,0.3512748976304282,0.34143336771595945
Qwen/Qwen2.5-1.5B,L2_0041,40,2,1.017282,0.7050375990559045,0.705059984246889,0.7050615511054588,0.7050615511054588,0.31224440094409556,0.31222201575311104,0.31222044889454126,0.31222201575311104,0.31222044889454126
Qwen/Qwen2.5-1.5B,L2_0042,40,2,1.162621,0.6547298769236681,0.6548963298910704,0.65502892141601,0.65502892141601,0.5078911230763318,0.5077246701089295,0.5075920785839899,0.5077246701089295,0.5075920785839899
Qwen/Qwen2.5-1.5B,L2_0043,40,2,0.537047,0.030352047432585853,0.03035456594151783,0.03035473419698234,0.03035473419698234,0.5066949525674141,0.5066924340584822,0.5066922658030177,0.5066924340584822,0.5066922658030177
Qwen/Qwen2.5-1.5B,L2_0044,40,2,1.141438,0.5940292668248963,0.5940412292304333,0.5940420261919875,0.5940420261919875,0.5474087331751036,0.5473967707695666,0.5473959738080124,0.5473967707695666,0.5473959738080124
Qwen/Qwen2.5-1.5B,L2_0045,40,2,1.345735,0.4371375766067789,0.4371441665617249,0.4371446066356493,0.4371446066356493,0.908597423393221,0.9085908334382751,0.9085903933643507,0.9085908334382751,0.9085903933643507
Qwen/Qwen2.5-1.5B,L2_0046,40,2,1.08613,0.7631505911089924,0.7631729978531689,0.7631744664774256,0.7631744664774256,0.3229794088910076,0.3229570021468311,0.32295553352257445,0.3229570021468311,0.32295553352257445
Qwen/Qwen2.5-1.5B,L2_0047,40,2,1.202468,0.8097635021399067,0.8097943845018801,0.8097961636767183,0.8097961636767183,0.3927044978600934,0.39267361549811997,0.39267183632328184,0.39267361549811997,0.39267183632328184
Qwen/Qwen2.5-1.5B,L2_0048,40,2,1.271763,0.7169784690855928,0.7170036919311591,0.7170049254882084,0.7170049254882084,0.5547845309144072,0.5547593080688409,0.5547580745117916,0.5547593080688409,0.5547580745117916
Qwen/Qwen2.5-1.5B,L2_0049,40,2,1.256859,0.6901517566312151,0.6901662536736936,0.6901672188591885,0.6901672188591885,0.5667072433687849,0.5666927463263064,0.5666917811408114,0.5666927463263064,0.5666917811408114
Qwen/Qwen2.5-1.5B,L2_0050,40,2,0.856497,0.5934178368458543,0.5720078770957445,0.5720088503549104,0.5934178368458543,0.2630791631541457,0.28448912290425543,0.2844881496450895,0.28448912290425543,0.2630791631541457
Qwen/Qwen2.5-1.5B,L2_0051,40,2,1.268866,0.6457293177457634,0.645177631570091,0.6451788947316007,0.6457293177457634,0.6231366822542367,0.623688368429909,0.6236871052683993,0.623688368429909,0.6231366822542367
Qwen/Qwen2.5-1.5B,L2_0052,40,2,1.095653,0.7669781085258172,0.7670018540892981,0.76700322313199,0.76700322313199,0.32867489147418283,0.3286511459107019,0.32864977686801,0.3286511459107019,0.32864977686801
Qwen/Qwen2.5-1.5B,L2_0053,40,2,1.050955,0.7503466321063051,0.7385771566253684,0.7385789768861819,0.7503466321063051,0.30060836789369494,0.3123778433746317,0.3123760231138182,0.3123778433746317,0.30060836789369494
Qwen/Qwen2.5-1.5B,L2_0054,40,2,0.604,0.0227797168953246,0.02278218061344422,0.02278234510369005,0.02278234510369005,0.5812202831046753,0.5812178193865558,0.5812176548963099,0.5812178193865558,0.5812176548963099
Qwen/Qwen2.5-1.5B,L2_0055,40,2,0.532783,0.03817911784785252,0.03818173639088817,0.03818191155686369,0.03818191155686369,0.49460388215214746,0.49460126360911183,0.4946010884431363,0.49460126360911183,0.4946010884431363
Qwen/Qwen2.5-1.5B,L2_0056,40,2,1.049665,0.047860337657995494,0.04768638553118616,0.04768658560639934,0.047860337657995494,1.0018046623420045,1.0019786144688139,1.0019784143936008,1.0019786144688139,1.0018046623420045
Qwen/Qwen2.5-1.5B,L2_0057,40,2,1.175889,0.02016478917779271,0.020167208691376406,0.020167370131106116,0.020167370131106116,1.1557242108222072,1.1557217913086235,1.155721629868894,1.1557217913086235,1.155721629868894
Qwen/Qwen2.5-1.5B,L2_0058,40,2,1.077712,0.7007588271501252,0.6958106342616317,0.6958122776108674,0.7007588271501252,0.37695317284987484,0.3819013657383683,0.3818997223891326,0.3819013657383683,0.37695317284987484
Qwen/Qwen2.5-1.5B,L2_0059,40,2,1.429355,0.6012453783307544,0.6012637599984361,0.6012649866641175,0.6012649866641175,0.8281096216692455,0.8280912400015639,0.8280900133358824,0.8280912400015639,0.8280900133358824
Qwen/Qwen2.5-1.5B,L2_0060,40,2,1.144352,0.5934178368458543,0.5720078770957445,0.5720088503549104,0.5934178368458543,0.5509341631541458,0.5723441229042555,0.5723431496450896,0.5723441229042555,0.5509341631541458
Qwen/Qwen2.5-1.5B,L2_0061,40,2,1.023889,0.6440737944717708,0.6381252686130855,0.6381267218296544,0.6440737944717708,0.3798152055282292,0.38576373138691455,0.3857622781703457,0.38576373138691455,0.3798152055282292
Qwen/Qwen2.5-1.5B,L2_0062,40,2,1.290782,0.4285088015909607,0.42851507534011984,0.4285154936105082,0.4285154936105082,0.8622731984090394,0.8622669246598802,0.8622665063894919,0.8622669246598802,0.8622665063894919
Qwen/Qwen2.5-1.5B,L2_0063,40,2,1.06264,0.81033384318035,0.7979698134681048,0.7979726372849839,0.81033384318035,0.2523061568196501,0.2646701865318952,0.2646673627150161,0.2646701865318952,0.2523061568196501
Qwen/Qwen2.5-1.5B,L2_0064,40,2,1.007249,0.8458249099529728,0.8458578687551506,0.8458598458766795,0.8458598458766795,0.1614240900470273,0.1613911312448495,0.16138915412332056,0.1613911312448495,0.16138915412332056
Qwen/Qwen2.5-1.5B,L2_0065,40,2,1.267719,0.804693621435324,0.8047229966595377,0.8047251297248081,0.8047251297248081,0.46302537856467607,0.4629960033404623,0.4629938702751919,0.4629960033404623,0.4629938702751919
Qwen/Qwen2.5-1.5B,L2_0066,40,2,1.418986,0.7191765563115589,0.7192017692184156,0.7192030441610077,0.7192030441610077,0.6998094436884412,0.6997842307815845,0.6997829558389924,0.6997842307815845,0.6997829558389924
Qwen/Qwen2.5-1.5B,L2_0067,40,2,0.983221,0.7844559042339541,0.7844911654173292,0.7844931992890187,0.7844931992890187,0.19876509576604595,0.1987298345826708,0.19872780071098128,0.1987298345826708,0.19872780071098128
Qwen/Qwen2.5-1.5B,L2_0068,40,2,0.817343,0.5706099937969998,0.5504165028390008,0.5504182209455603,0.5706099937969998,0.2467330062030002,0.26692649716099925,0.2669247790544398,0.26692649716099925,0.2467330062030002
Qwen/Qwen2.5-1.5B,L2_0069,40,2,1.152126,0.7417636579420603,0.7370753534412922,0.737138658668818,0.7417636579420603,0.41036234205793964,0.4150506465587078,0.414987341331182,0.4150506465587078,0.41036234205793964
Qwen/Qwen2.5-1.5B,L2_0070,40,2,1.228585,0.8286338876387624,0.8246597944213896,0.8246621709417385,0.8286338876387624,0.3999511123612376,0.40392520557861045,0.4039228290582615,0.40392520557861045,0.3999511123612376
Qwen/Qwen2.5-1.5B,L2_0071,40,2,1.096731,0.7150991357536843,0.7151301189744014,0.715131505698744,0.715131505698744,0.38163186424631557,0.3816008810255985,0.38159949430125595,0.3816008810255985,0.38159949430125595
Qwen/Qwen2.5-1.5B,L2_0072,40,2,0.826408,0.5852455526184741,0.5852607665718094,0.5852616220373738,0.5852616220373738,0.24116244738152592,0.24114723342819067,0.24114637796262628,0.24114723342819067,0.24114637796262628
Qwen/Qwen2.5-1.5B,L2_0073,40,2,1.317053,0.7214623137864341,0.721480080061645,0.7214814647073655,0.7214814647073655,0.5955906862135659,0.595572919938355,0.5955715352926345,0.595572919938355,0.5955715352926345
Qwen/Qwen2.5-1.5B,L2_0074,40,2,1.038346,0.7065867932035174,0.6945000458081109,0.6945024475777626,0.7065867932035174,0.33175920679648263,0.3438459541918891,0.3438435524222374,0.3438459541918891,0.33175920679648263
Qwen/Qwen2.5-1.5B,L3_0000,50,3,1.140088,0.4301158429697358,0.4301221116172796,0.43012252954670394,0.43012252954670394,0.7099721570302642,0.7099658883827205,0.709965470453296,0.7099658883827205,0.709965470453296
Qwen/Qwen2.5-1.5B,L3_0001,50,3,1.157379,0.5706099937969998,0.5504165028390008,0.5504182209455603,0.5706099937969998,0.5867690062030001,0.6069624971609991,0.6069607790544397,0.6069624971609991,0.5867690062030001
Qwen/Qwen2.5-1.5B,L3_0002,50,3,1.18365,0.04474327188361636,0.044745993587598586,0.04474617590097263,0.04474617590097263,1.1389067281163838,1.1389040064124014,1.1389038240990275,1.1389040064124014,1.1389038240990275
Qwen/Qwen2.5-1.5B,L3_0003,50,3,1.296111,0.6026450903142165,0.6026584599601545,0.6026593544134076,0.6026593544134076,0.6934659096857835,0.6934525400398455,0.6934516455865924,0.6934525400398455,0.6934516455865924
Qwen/Qwen2.5-1.5B,L3_0004,50,3,0.92964,0.5477962015110627,0.5306252317635368,0.5306263688428133,0.5477962015110627,0.38184379848893735,0.3990147682364632,0.3990136311571867,0.3990147682364632,0.38184379848893735
Qwen/Qwen2.5-1.5B,L3_0005,50,3,1.319231,0.8098589604273358,0.8055800066714798,0.8052076131552992,0.8098589604273358,0.5093720395726642,0.5136509933285203,0.5140233868447008,0.5136509933285203,0.5093720395726642
Qwen/Qwen2.5-1.5B,L3_0006,50,3,0.953577,0.5574132606847518,0.5574234889397737,0.5574242263287484,0.5574242263287484,0.3961637393152482,0.39615351106022634,0.39615277367125157,0.39615351106022634,0.39615277367125157
Qwen/Qwen2.5-1.5B,L3_0007,50,3,1.12864,0.03845314249761365,0.03845585126048172,0.03845603270452682,0.03845603270452682,1.0901868575023865,1.0901841487395183,1.0901839672954732,1.0901841487395183,1.0901839672954732
Qwen/Qwen2.5-1.5B,L3_0008,50,3,1.05878,0.8514758342754383,0.8460293739774801,0.8460327381807456,0.8514758342754383,0.20730416572456178,0.21275062602251993,0.2127472618192544,0.21275062602251993,0.20730416572456178
Qwen/Qwen2.5-1.5B,L3_0009,50,3,1.080083,0.024108853606803107,0.02411136027449907,0.024111527736784093,0.024111527736784093,1.0559741463931969,1.0559716397255008,1.0559714722632159,1.0559716397255008,1.0559714722632159
Qwen/Qwen2.5-1.5B,L3_0010,50,3,0.969228,0.6917367642704023,0.6917618372630023,0.6917633900569142,0.6917633900569142,0.27749123572959766,0.27746616273699765,0.27746460994308575,0.27746616273699765,0.27746460994308575
Qwen/Qwen2.5-1.5B,L3_0011,50,3,0.995627,0.7412218914901847,0.721367892892658,0.7213697225678136,0.7412218914901847,0.25440510850981535,0.274259107107342,0.2742572774321864,0.274259107107342,0.25440510850981535
Qwen/Qwen2.5-1.5B,L3_0012,50,3,1.306365,0.4294522956933991,0.42945863605318707,0.4294590589387156,0.4294590589387156,0.876912704306601,0.8769063639468129,0.8769059410612844,0.8769063639468129,0.8769059410612844
Qwen/Qwen2.5-1.5B,L3_0013,50,3,1.040523,0.6487980158593791,0.648814958264664,0.6488161058366146,0.6488161058366146,0.39172498414062096,0.39170804173533613,0.39170689416338544,0.39170804173533613,0.39170689416338544
Qwen/Qwen2.5-1.5B,L3_0014,50,3,0.960882,0.7050375990559045,0.705059984246889,0.7050615511054588,0.7050615511054588,0.25584440094409555,0.25582201575311103,0.25582044889454125,0.25582201575311103,0.25582044889454125
Qwen/Qwen2.5-1.5B,L3_0015,50,3,1.07867,0.6402355952126098,0.6391000778517706,0.6385585957741182,0.6402355952126098,0.43843440478739026,0.43956992214822943,0.4401114042258818,0.43956992214822943,0.43843440478739026
Qwen/Qwen2.5-1.5B,L3_0016,50,3,0.993442,0.6605666402237983,0.6534908847391929,0.6534924918376231,0.6605666402237983,0.33287535977620175,0.3399511152608071,0.3399495081623769,0.3399511152608071,0.33287535977620175
Qwen/Qwen2.5-1.5B,L3_0017,50,3,1.13671,0.6055844468883976,0.605192896409938,0.6051938757811044,0.6055844468883976,0.5311255531116025,0.5315171035900621,0.5315161242188957,0.5315171035900621,0.5311255531116025
Qwen/Qwen2.5-1.5B,L3_0018,50,3,1.097281,0.7646257300788988,0.7646498334248318,0.7646513539137213,0.7646513539137213,0.33265526992110117,0.3326311665751681,0.33262964608627865,0.3326311665751681,0.33262964608627865
Qwen/Qwen2.5-1.5B,L3_0019,50,3,1.406355,0.6029066186059336,0.6021416849221141,0.6021429904947243,0.6029066186059336,0.8034483813940664,0.804213315077886,0.8042120095052757,0.804213315077886,0.8034483813940664
Qwen/Qwen2.5-1.5B,L3_0020,50,3,1.116134,0.7249202921233759,0.7249422172576822,0.7249435538846591,0.7249435538846591,0.391213707876624,0.3911917827423178,0.3911904461153408,0.3911917827423178,0.3911904461153408
Qwen/Qwen2.5-1.5B,L3_0021,50,3,1.437848,0.5992937367445168,0.5988962177262275,0.5988970655557503,0.5992937367445168,0.8385542632554832,0.8389517822737725,0.8389509344442497,0.8389517822737725,0.8385542632554832
Qwen/Qwen2.5-1.5B,L3_0022,50,3,1.291835,0.7418789917355854,0.7378513854876206,0.7378536469244034,0.7418789917355854,0.5499560082644147,0.5539836145123794,0.5539813530755967,0.5539836145123794,0.5499560082644147
Qwen/Qwen2.5-1.5B,L3_0023,50,3,0.973101,0.8061259903798232,0.7949539603817875,0.7949560493161212,0.8061259903798232,0.16697500962017675,0.17814703961821254,0.1781449506838788,0.17814703961821254,0.16697500962017675
Qwen/Qwen2.5-1.5B,L3_0024,50,3,1.420564,0.8724732798523861,0.864815792825188,0.8648189436656359,0.8724732798523861,0.5480907201476138,0.555748207174812,0.555745056334364,0.555748207174812,0.5480907201476138
Qwen/Qwen2.5-1.5B,L3_0025,50,3,1.005577,0.03845314249761365,0.03845585126048172,0.03845603270452682,0.03845603270452682,0.9671238575023863,0.9671211487395183,0.9671209672954731,0.9671211487395183,0.9671209672954731
Qwen/Qwen2.5-1.5B,L3_0026,50,3,1.305428,0.7816260300737862,0.7768838249950876,0.7768857853413624,0.7816260300737862,0.5238019699262139,0.5285441750049125,0.5285422146586376,0.5285441750049125,0.5238019699262139
Qwen/Qwen2.5-1.5B,L3_0027,50,3,1.006285,0.6932516080287356,0.6932663908891421,0.6932673755978318,0.6932673755978318,0.31303339197126445,0.313018609110858,0.3130176244021683,0.313018609110858,0.3130176244021683
Qwen/Qwen2.5-1.5B,L3_0028,50,3,1.391758,0.7419827219290659,0.7221418604138654,0.7221438799391333,0.7419827219290659,0.6497752780709342,0.6696161395861346,0.6696141200608667,0.6696161395861346,0.6497752780709342
Qwen/Qwen2.5-1.5B,L3_0029,50,3,1.36147,0.6948153617589066,0.6948428933335028,0.6948442361199869,0.6948442361199869,0.6666546382410934,0.6666271066664972,0.666625763880013,0.6666271066664972,0.666625763880013
Qwen/Qwen2.5-1.5B,L3_0030,50,3,0.963622,0.7833035801204509,0.7648611679833895,0.7648630036094184,0.7833035801204509,0.1803184198795491,0.19876083201661043,0.1987589963905816,0.19876083201661043,0.1803184198795491
Qwen/Qwen2.5-1.5B,L3_0031,50,3,1.060161,0.6180452059021418,0.6169976019783584,0.6169991102795511,0.6180452059021418,0.44211579409785806,0.4431633980216415,0.4431618897204488,0.4431633980216415,0.44211579409785806
Qwen/Qwen2.5-1.5B,L3_0032,50,3,1.020951,0.029920504344373655,0.029923106563902,0.029923280634887216,0.029923280634887216,0.9910304956556263,0.991027893436098,0.9910277193651127,0.991027893436098,0.9910277193651127
Qwen/Qwen2.5-1.5B,L3_0033,50,3,1.05929,0.7635579346233429,0.763582938563729,0.7635850204848161,0.7635850204848161,0.2957320653766572,0.295707061436271,0.29570497951518393,0.295707061436271,0.29570497951518393
Qwen/Qwen2.5-1.5B,L3_0034,50,3,1.412157,0.5583458302314682,0.5583569622871718,0.5583575949492239,0.5583575949492239,0.8538111697685319,0.8538000377128283,0.8537994050507762,0.8538000377128283,0.8537994050507762
Qwen/Qwen2.5-1.5B,L3_0035,50,3,0.965962,0.019667589208854527,0.019670087476109318,0.01967025437567524,0.01967025437567524,0.9462944107911455,0.9462919125238907,0.9462917456243247,0.9462919125238907,0.9462917456243247
Qwen/Qwen2.5-1.5B,L3_0036,50,3,1.00467,0.7232027749869694,0.7232201877356925,0.7232213894608216,0.7232213894608216,0.28146722501303056,0.28144981226430743,0.28144861053917836,0.28144981226430743,0.28144861053917836
Qwen/Qwen2.5-1.5B,L3_0037,50,3,0.836652,0.5846899337508463,0.5847028551289197,0.5847045481837584,0.5847045481837584,0.2519620662491536,0.2519491448710802,0.25194745181624156,0.2519491448710802,0.25194745181624156
Qwen/Qwen2.5-1.5B,L3_0038,50,3,1.166856,0.017685669410862474,0.01768808441030541,0.017688245548064793,0.017688245548064793,1.1491703305891374,1.1491679155896946,1.1491677544519352,1.1491679155896946,1.1491677544519352
Qwen/Qwen2.5-1.5B,L3_0039,50,3,0.974088,0.7532667704569236,0.7453123512976567,0.7453150255794309,0.7532667704569236,0.22082122954307637,0.22877564870234324,0.2287729744205691,0.22877564870234324,0.22082122954307637
Qwen/Qwen2.5-1.5B,L3_0040,50,3,1.234851,0.5636289133977946,0.5586649677460743,0.5584014169654159,0.5636289133977946,0.6712220866022053,0.6761860322539256,0.676449583034584,0.6761860322539256,0.6712220866022053
Qwen/Qwen2.5-1.5B,L3_0041,50,3,0.994875,0.7720007337376269,0.7613862259880061,0.761388449425873,0.7720007337376269,0.22287426626237306,0.23348877401199386,0.23348655057412693,0.23348877401199386,0.22287426626237306
